"cod_proposta","cod_cliente","data_nascimento","endereco","cod_colaborador","valor_financiamento","status_proposta"
847,340,"1993-11-29",Rua Amanda Novaes Vila São João Batista 88009706 da Rosa / SP,61,242003.34,Validação documentos
847,340,"1993-11-29",Rua Amanda Novaes Vila São João Batista 88009706 da Rosa / SP,61,242003.34,Validação documentos
847,340,"1993-11-29",Rua Amanda Novaes Vila São João Batista 88009706 da Rosa / SP,61,242003.34,Validação documentos
871,204,"2002-03-06","Aeroporto Fogaça, 85 Flavio Marques Lisboa 45322737 da Costa / MT",61,141174.23,Validação documentos
871,204,"2002-03-06","Aeroporto Fogaça, 85 Flavio Marques Lisboa 45322737 da Costa / MT",61,141174.23,Validação documentos
871,204,"2002-03-06","Aeroporto Fogaça, 85 Flavio Marques Lisboa 45322737 da Costa / MT",61,141174.23,Validação documentos
1202,727,"1969-06-07","Largo de Viana, 5 Maria Goretti 10929-994 Freitas / TO",61,151023.86,Validação documentos
1202,727,"1969-06-07","Largo de Viana, 5 Maria Goretti 10929-994 Freitas / TO",61,151023.86,Validação documentos
1202,727,"1969-06-07","Largo de Viana, 5 Maria Goretti 10929-994 Freitas / TO",61,151023.86,Validação documentos
1364,106,"1954-04-15","Condomínio Clarice Porto, 79 Eymard 40757583 Araújo do Amparo / RR",61,216795.47,Validação documentos
1364,106,"1954-04-15","Condomínio Clarice Porto, 79 Eymard 40757583 Araújo do Amparo / RR",61,216795.47,Validação documentos
1364,106,"1954-04-15","Condomínio Clarice Porto, 79 Eymard 40757583 Araújo do Amparo / RR",61,216795.47,Validação documentos
1389,816,"1956-08-14","Viaduto de Ribeiro, 7 Ápia 14405-099 Ferreira / ES",61,41458.0,Validação documentos
1389,816,"1956-08-14","Viaduto de Ribeiro, 7 Ápia 14405-099 Ferreira / ES",61,41458.0,Validação documentos
1389,816,"1956-08-14","Viaduto de Ribeiro, 7 Ápia 14405-099 Ferreira / ES",61,41458.0,Validação documentos
1637,624,"1962-08-07","Núcleo Pires, 93 Nossa Senhora Do Rosário 62644406 Caldeira / MG",61,111265.8,Validação documentos
1637,624,"1962-08-07","Núcleo Pires, 93 Nossa Senhora Do Rosário 62644406 Caldeira / MG",61,111265.8,Validação documentos
1637,624,"1962-08-07","Núcleo Pires, 93 Nossa Senhora Do Rosário 62644406 Caldeira / MG",61,111265.8,Validação documentos
617,410,"1979-05-08","Chácara Sales, 37 Olaria 01703-287 Duarte de Nunes / SE",62,37225.21,Validação documentos
617,410,"1979-05-08","Chácara Sales, 37 Olaria 01703-287 Duarte de Nunes / SE",62,37225.21,Validação documentos
617,410,"1979-05-08","Chácara Sales, 37 Olaria 01703-287 Duarte de Nunes / SE",62,37225.21,Validação documentos
695,583,"1956-12-12","Trecho Kamilly Vieira, 25 Conjunto Floramar 63627215 Aragão / RO",62,191034.55,Validação documentos
695,583,"1956-12-12","Trecho Kamilly Vieira, 25 Conjunto Floramar 63627215 Aragão / RO",62,191034.55,Validação documentos
695,583,"1956-12-12","Trecho Kamilly Vieira, 25 Conjunto Floramar 63627215 Aragão / RO",62,191034.55,Validação documentos
817,974,"1999-04-01","Parque Gomes, 90 Mirtes 13551-776 da Rocha / RJ",62,46838.35,Validação documentos
817,974,"1999-04-01","Parque Gomes, 90 Mirtes 13551-776 da Rocha / RJ",62,46838.35,Validação documentos
817,974,"1999-04-01","Parque Gomes, 90 Mirtes 13551-776 da Rocha / RJ",62,46838.35,Validação documentos
1297,736,"1990-04-24","Loteamento de Carvalho, 15 Jardim Felicidade 63256949 Pires / PI",62,96060.85,Validação documentos
1297,736,"1990-04-24","Loteamento de Carvalho, 15 Jardim Felicidade 63256949 Pires / PI",62,96060.85,Validação documentos
1297,736,"1990-04-24","Loteamento de Carvalho, 15 Jardim Felicidade 63256949 Pires / PI",62,96060.85,Validação documentos
1412,29,"1969-05-25","Área Cardoso, 155 Betânia 18705056 Freitas / PA",62,108788.44,Validação documentos
1412,29,"1969-05-25","Área Cardoso, 155 Betânia 18705056 Freitas / PA",62,108788.44,Validação documentos
1412,29,"1969-05-25","Área Cardoso, 155 Betânia 18705056 Freitas / PA",62,108788.44,Validação documentos
1858,756,"1990-03-02","Trecho Moreira, 617 Ribeiro De Abreu 80132149 Sales / MS",62,122175.94,Validação documentos
1858,756,"1990-03-02","Trecho Moreira, 617 Ribeiro De Abreu 80132149 Sales / MS",62,122175.94,Validação documentos
1858,756,"1990-03-02","Trecho Moreira, 617 Ribeiro De Abreu 80132149 Sales / MS",62,122175.94,Validação documentos
17,543,"2003-11-08","Viaduto Barbosa, 58 Etelvina Carneiro 15413-609 Fernandes / TO",63,65794.08,Validação documentos
17,543,"2003-11-08","Viaduto Barbosa, 58 Etelvina Carneiro 15413-609 Fernandes / TO",63,65794.08,Validação documentos
17,543,"2003-11-08","Viaduto Barbosa, 58 Etelvina Carneiro 15413-609 Fernandes / TO",63,65794.08,Validação documentos
160,609,"2006-01-18","Lago de Gonçalves, 6 Piratininga 53005555 Moreira Grande / SP",63,17199.61,Validação documentos
160,609,"2006-01-18","Lago de Gonçalves, 6 Piratininga 53005555 Moreira Grande / SP",63,17199.61,Validação documentos
160,609,"2006-01-18","Lago de Gonçalves, 6 Piratininga 53005555 Moreira Grande / SP",63,17199.61,Validação documentos
356,102,"1996-03-16","Área de Martins, 1 Pindorama 32716-804 Cunha / AL",63,224611.67,Validação documentos
356,102,"1996-03-16","Área de Martins, 1 Pindorama 32716-804 Cunha / AL",63,224611.67,Validação documentos
356,102,"1996-03-16","Área de Martins, 1 Pindorama 32716-804 Cunha / AL",63,224611.67,Validação documentos
663,498,"1968-07-18","Viela Guilherme Peixoto, 460 Vila Atila De Paiva 54579081 Oliveira / PE",63,247848.06,Validação documentos
663,498,"1968-07-18","Viela Guilherme Peixoto, 460 Vila Atila De Paiva 54579081 Oliveira / PE",63,247848.06,Validação documentos
663,498,"1968-07-18","Viela Guilherme Peixoto, 460 Vila Atila De Paiva 54579081 Oliveira / PE",63,247848.06,Validação documentos
727,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",63,163489.66,Validação documentos
727,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",63,163489.66,Validação documentos
727,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",63,163489.66,Validação documentos
894,260,"1992-07-09","Aeroporto Lopes, 1 Vila Jardim Leblon 32361498 Oliveira / SP",63,128050.14,Validação documentos
894,260,"1992-07-09","Aeroporto Lopes, 1 Vila Jardim Leblon 32361498 Oliveira / SP",63,128050.14,Validação documentos
894,260,"1992-07-09","Aeroporto Lopes, 1 Vila Jardim Leblon 32361498 Oliveira / SP",63,128050.14,Validação documentos
1399,331,"1967-01-15",Distrito de Gonçalves Inconfidência 55785823 da Mota de Moura / SP,63,247210.52,Validação documentos
1399,331,"1967-01-15",Distrito de Gonçalves Inconfidência 55785823 da Mota de Moura / SP,63,247210.52,Validação documentos
1399,331,"1967-01-15",Distrito de Gonçalves Inconfidência 55785823 da Mota de Moura / SP,63,247210.52,Validação documentos
499,378,"1943-10-17","Parque Luna Nunes, 2 Novo Ouro Preto 54121906 Vieira do Oeste / AM",64,53713.47,Validação documentos
499,378,"1943-10-17","Parque Luna Nunes, 2 Novo Ouro Preto 54121906 Vieira do Oeste / AM",64,53713.47,Validação documentos
499,378,"1943-10-17","Parque Luna Nunes, 2 Novo Ouro Preto 54121906 Vieira do Oeste / AM",64,53713.47,Validação documentos
764,693,"1948-11-19",Jardim de Rodrigues Ipiranga 14161-477 Duarte da Praia / RN,64,121454.58,Validação documentos
764,693,"1948-11-19",Jardim de Rodrigues Ipiranga 14161-477 Duarte da Praia / RN,64,121454.58,Validação documentos
764,693,"1948-11-19",Jardim de Rodrigues Ipiranga 14161-477 Duarte da Praia / RN,64,121454.58,Validação documentos
985,123,"2003-05-09","Passarela Ferreira, 8 Guaratã 82155838 Silva / MA",64,68353.22,Validação documentos
985,123,"2003-05-09","Passarela Ferreira, 8 Guaratã 82155838 Silva / MA",64,68353.22,Validação documentos
985,123,"2003-05-09","Passarela Ferreira, 8 Guaratã 82155838 Silva / MA",64,68353.22,Validação documentos
1075,647,"1964-01-12","Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",64,41765.89,Validação documentos
1075,647,"1964-01-12","Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",64,41765.89,Validação documentos
1075,647,"1964-01-12","Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",64,41765.89,Validação documentos
1111,866,"1942-07-26","Esplanada Levi Barbosa, 216 Vila São João Batista 50276-230 Silva / GO",64,205008.03,Validação documentos
1111,866,"1942-07-26","Esplanada Levi Barbosa, 216 Vila São João Batista 50276-230 Silva / GO",64,205008.03,Validação documentos
1111,866,"1942-07-26","Esplanada Levi Barbosa, 216 Vila São João Batista 50276-230 Silva / GO",64,205008.03,Validação documentos
1192,258,"1961-08-12","Alameda Antônio Carvalho, 54 Olaria 53364659 Caldeira dos Dourados / PB",64,128911.67,Validação documentos
1192,258,"1961-08-12","Alameda Antônio Carvalho, 54 Olaria 53364659 Caldeira dos Dourados / PB",64,128911.67,Validação documentos
1192,258,"1961-08-12","Alameda Antônio Carvalho, 54 Olaria 53364659 Caldeira dos Dourados / PB",64,128911.67,Validação documentos
1986,767,"1975-01-20","Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",64,182012.52,Validação documentos
1986,767,"1975-01-20","Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",64,182012.52,Validação documentos
1986,767,"1975-01-20","Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",64,182012.52,Validação documentos
1992,772,"1971-07-20","Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",64,84580.69,Validação documentos
1992,772,"1971-07-20","Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",64,84580.69,Validação documentos
1992,772,"1971-07-20","Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",64,84580.69,Validação documentos
466,429,"1972-08-13","Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",65,243282.66,Validação documentos
466,429,"1972-08-13","Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",65,243282.66,Validação documentos
466,429,"1972-08-13","Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",65,243282.66,Validação documentos
474,247,"1997-11-22","Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",65,194338.25,Validação documentos
474,247,"1997-11-22","Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",65,194338.25,Validação documentos
474,247,"1997-11-22","Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",65,194338.25,Validação documentos
720,792,"1977-01-11","Vereda Vieira, 835 Baleia 98810617 Oliveira da Prata / BA",65,202934.94,Validação documentos
720,792,"1977-01-11","Vereda Vieira, 835 Baleia 98810617 Oliveira da Prata / BA",65,202934.94,Validação documentos
720,792,"1977-01-11","Vereda Vieira, 835 Baleia 98810617 Oliveira da Prata / BA",65,202934.94,Validação documentos
797,303,"1982-11-03","Trevo Gabriela Porto, 67 Colégio Batista 35807-329 Castro da Prata / AL",65,141952.08,Validação documentos
797,303,"1982-11-03","Trevo Gabriela Porto, 67 Colégio Batista 35807-329 Castro da Prata / AL",65,141952.08,Validação documentos
797,303,"1982-11-03","Trevo Gabriela Porto, 67 Colégio Batista 35807-329 Castro da Prata / AL",65,141952.08,Validação documentos
1298,427,"1955-12-09",Lago Maria Julia Rodrigues Taquaril 53270892 Lopes Verde / CE,65,138074.27,Validação documentos
1298,427,"1955-12-09",Lago Maria Julia Rodrigues Taquaril 53270892 Lopes Verde / CE,65,138074.27,Validação documentos
1298,427,"1955-12-09",Lago Maria Julia Rodrigues Taquaril 53270892 Lopes Verde / CE,65,138074.27,Validação documentos
1811,772,"1971-07-20","Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",65,194956.95,Validação documentos
1811,772,"1971-07-20","Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",65,194956.95,Validação documentos
1811,772,"1971-07-20","Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",65,194956.95,Validação documentos
35,72,"1991-02-17","Estrada Gonçalves, 97 Vila Maria 10156-663 Rodrigues das Flores / PI",66,5668.8,Validação documentos
35,72,"1991-02-17","Estrada Gonçalves, 97 Vila Maria 10156-663 Rodrigues das Flores / PI",66,5668.8,Validação documentos
35,72,"1991-02-17","Estrada Gonçalves, 97 Vila Maria 10156-663 Rodrigues das Flores / PI",66,5668.8,Validação documentos
1052,519,"1952-06-11","Aeroporto Jesus, 59 Vila Madre Gertrudes 2ª Seção 55659-448 Martins das Flores / AL",66,185262.8,Validação documentos
1052,519,"1952-06-11","Aeroporto Jesus, 59 Vila Madre Gertrudes 2ª Seção 55659-448 Martins das Flores / AL",66,185262.8,Validação documentos
1052,519,"1952-06-11","Aeroporto Jesus, 59 Vila Madre Gertrudes 2ª Seção 55659-448 Martins das Flores / AL",66,185262.8,Validação documentos
1072,650,"2000-11-20","Feira Carvalho, 9 Sport Club 55050-039 Araújo Verde / MA",66,9443.42,Validação documentos
1072,650,"2000-11-20","Feira Carvalho, 9 Sport Club 55050-039 Araújo Verde / MA",66,9443.42,Validação documentos
1072,650,"2000-11-20","Feira Carvalho, 9 Sport Club 55050-039 Araújo Verde / MA",66,9443.42,Validação documentos
1480,453,"1988-11-28","Viaduto Bruno Dias, 68 Mariquinhas 02965-100 Rezende / GO",66,66916.64,Validação documentos
1480,453,"1988-11-28","Viaduto Bruno Dias, 68 Mariquinhas 02965-100 Rezende / GO",66,66916.64,Validação documentos
1480,453,"1988-11-28","Viaduto Bruno Dias, 68 Mariquinhas 02965-100 Rezende / GO",66,66916.64,Validação documentos
1576,843,"1969-10-13",Chácara Azevedo Vila Satélite 19973200 Costela de Pires / RJ,66,227374.9,Validação documentos
1576,843,"1969-10-13",Chácara Azevedo Vila Satélite 19973200 Costela de Pires / RJ,66,227374.9,Validação documentos
1576,843,"1969-10-13",Chácara Azevedo Vila Satélite 19973200 Costela de Pires / RJ,66,227374.9,Validação documentos
1710,483,"1946-12-09","Feira Monteiro, 47 Vila Nova 65931475 Castro / MA",66,215518.86,Validação documentos
1710,483,"1946-12-09","Feira Monteiro, 47 Vila Nova 65931475 Castro / MA",66,215518.86,Validação documentos
1710,483,"1946-12-09","Feira Monteiro, 47 Vila Nova 65931475 Castro / MA",66,215518.86,Validação documentos
1978,443,"1948-01-11","Fazenda Vicente Gonçalves, 46 Nossa Senhora Da Aparecida 46869-970 Farias / PE",66,51632.31,Validação documentos
1978,443,"1948-01-11","Fazenda Vicente Gonçalves, 46 Nossa Senhora Da Aparecida 46869-970 Farias / PE",66,51632.31,Validação documentos
1978,443,"1948-01-11","Fazenda Vicente Gonçalves, 46 Nossa Senhora Da Aparecida 46869-970 Farias / PE",66,51632.31,Validação documentos
1997,100,"1998-12-22","Travessa Almeida, 1 João Paulo Ii 18073-484 da Paz das Flores / RN",66,183412.55,Validação documentos
1997,100,"1998-12-22","Travessa Almeida, 1 João Paulo Ii 18073-484 da Paz das Flores / RN",66,183412.55,Validação documentos
1997,100,"1998-12-22","Travessa Almeida, 1 João Paulo Ii 18073-484 da Paz das Flores / RN",66,183412.55,Validação documentos
384,521,"1987-09-16","Via Mariane Nogueira, 33 Vila Ecológica 71729-790 Silveira do Norte / MS",67,198751.31,Validação documentos
384,521,"1987-09-16","Via Mariane Nogueira, 33 Vila Ecológica 71729-790 Silveira do Norte / MS",67,198751.31,Validação documentos
384,521,"1987-09-16","Via Mariane Nogueira, 33 Vila Ecológica 71729-790 Silveira do Norte / MS",67,198751.31,Validação documentos
1003,510,"1978-06-14","Vereda Kamilly Duarte, 27 Flavio Marques Lisboa 06545-234 da Cruz do Sul / GO",67,90077.73,Validação documentos
1003,510,"1978-06-14","Vereda Kamilly Duarte, 27 Flavio Marques Lisboa 06545-234 da Cruz do Sul / GO",67,90077.73,Validação documentos
1003,510,"1978-06-14","Vereda Kamilly Duarte, 27 Flavio Marques Lisboa 06545-234 da Cruz do Sul / GO",67,90077.73,Validação documentos
1506,967,"1973-05-31","Conjunto Calebe Dias, 30 Vila Boa Vista 29952-706 Alves da Serra / MS",67,31454.17,Validação documentos
1506,967,"1973-05-31","Conjunto Calebe Dias, 30 Vila Boa Vista 29952-706 Alves da Serra / MS",67,31454.17,Validação documentos
1506,967,"1973-05-31","Conjunto Calebe Dias, 30 Vila Boa Vista 29952-706 Alves da Serra / MS",67,31454.17,Validação documentos
1712,398,"1988-11-06","Alameda Eduardo Silva, 218 Diamante 19328663 Melo / MA",67,77901.3,Validação documentos
1712,398,"1988-11-06","Alameda Eduardo Silva, 218 Diamante 19328663 Melo / MA",67,77901.3,Validação documentos
1712,398,"1988-11-06","Alameda Eduardo Silva, 218 Diamante 19328663 Melo / MA",67,77901.3,Validação documentos
44,783,"1968-07-13","Sítio Teixeira, 99 Conjunto Jatoba 48852-845 Correia de Goiás / PI",68,215887.8,Validação documentos
44,783,"1968-07-13","Sítio Teixeira, 99 Conjunto Jatoba 48852-845 Correia de Goiás / PI",68,215887.8,Validação documentos
44,783,"1968-07-13","Sítio Teixeira, 99 Conjunto Jatoba 48852-845 Correia de Goiás / PI",68,215887.8,Validação documentos
245,253,"1960-05-21","Sítio de Dias, 71 Conjunto Serra Verde 23462-202 Correia / AP",68,23755.74,Validação documentos
245,253,"1960-05-21","Sítio de Dias, 71 Conjunto Serra Verde 23462-202 Correia / AP",68,23755.74,Validação documentos
245,253,"1960-05-21","Sítio de Dias, 71 Conjunto Serra Verde 23462-202 Correia / AP",68,23755.74,Validação documentos
341,903,"1951-07-14","Trevo Novaes, 83 Vila Independencia 3ª Seção 63084022 da Conceição / PA",68,154883.11,Validação documentos
341,903,"1951-07-14","Trevo Novaes, 83 Vila Independencia 3ª Seção 63084022 da Conceição / PA",68,154883.11,Validação documentos
341,903,"1951-07-14","Trevo Novaes, 83 Vila Independencia 3ª Seção 63084022 da Conceição / PA",68,154883.11,Validação documentos
692,315,"1980-06-30","Estrada de Carvalho, 10 Jardinópolis 16471842 Caldeira do Campo / AC",68,205051.67,Validação documentos
692,315,"1980-06-30","Estrada de Carvalho, 10 Jardinópolis 16471842 Caldeira do Campo / AC",68,205051.67,Validação documentos
692,315,"1980-06-30","Estrada de Carvalho, 10 Jardinópolis 16471842 Caldeira do Campo / AC",68,205051.67,Validação documentos
931,39,"2005-09-05","Loteamento Diogo Almeida, 83 Aparecida 43075-851 Lima / RJ",68,120235.95,Validação documentos
931,39,"2005-09-05","Loteamento Diogo Almeida, 83 Aparecida 43075-851 Lima / RJ",68,120235.95,Validação documentos
931,39,"2005-09-05","Loteamento Diogo Almeida, 83 Aparecida 43075-851 Lima / RJ",68,120235.95,Validação documentos
